cod_mun_ent,uf,nom_municipio_x,1.1,1.3,1.4,1.5,2.1.1,2.1.2,3.1,3.2.2,3.2.3,3.3,3.4,3.5,4.1,4.2,4.3,4.4,qtd_2018_x,Região,idhm,idhm_renda,soma_capag,media_indicadores,mediana_indicadores,sit_obr,sit_predita
412420.0,PR,Santo Ant�nio do Caiu�,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2656,S,0.696,0.65,0.0,0.0,0.0,1.0,1.0
521975.0,GO,Santo Ant�nio do Descoberto,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,73636,CO,0.665,0.647,6.2265000000000015,2.0755000000000003,0.9553,1.0,1.0
316010.0,MG,Santo Ant�nio do Grama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3937,SE,0.633,0.626,1.1933,0.39776666666666666,0.2314,0.0,0.0
130370.0,AM,Santo Ant�nio do I��,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21966,N,0.49,0.438,0.1743,0.05810000000000001,0.0,1.0,1.0
316020.0,MG,Santo Ant�nio do Itamb�,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3877,SE,0.5579999999999999,0.537,1.9515,0.6505,0.7139,1.0,1.0
316030.0,MG,Santo Ant�nio do Jacinto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11677,SE,0.574,0.575,1.6313,0.5437666666666666,0.4409,1.0,1.0
354810.0,SP,Santo Ant�nio do Jardim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5968,SE,0.7140000000000001,0.703,0.5684,0.18946666666666667,0.013,1.0,1.0
510779.0,MT,Santo Ant�nio do Leste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5023,CO,0.655,0.6579999999999999,0.1898,0.06326666666666668,0.0,0.0,0.0
510780.0,MT,Santo Ant�nio do Leverger,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,16433,CO,0.6559999999999999,0.6509999999999999,0.0,0.0,0.0,2.0,2.0
316040.0,MG,Santo Ant�nio do Monte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28054,SE,0.7240000000000001,0.736,0.9512,0.31706666666666666,0.0283,0.0,0.0
431755.0,RS,Santo Ant�nio do Palma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2134,S,0.764,0.787,1.0047,0.33490000000000003,0.07200000000000001,0.0,0.0
412430.0,PR,Santo Ant�nio do Para�so,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2144,S,0.716,0.6829999999999999,0.2403,0.0801,0.1126,1.0,1.0
354820.0,SP,Santo Ant�nio do Pinhal,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6794,SE,0.706,0.685,1.1274,0.3758,0.1562,1.0,1.0
431775.0,RS,Santo Ant�nio do Planalto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,S,0.759,0.701,2.2458,0.7486,0.8461,0.0,0.0
316045.0,MG,Santo Ant�nio do Retiro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7256,SE,0.57,0.504,14.4961,4.832033333333333,0.9996,1.0,1.0
316050.0,MG,Santo Ant�nio do Rio Abaixo,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770,SE,0.669,0.616,1.0608,0.3536,0.1472,1.0,1.0
412440.0,PR,Santo Ant�nio do Sudoeste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20069,S,0.6709999999999999,0.69,0.2573,0.08576666666666666,0.1139,0.0,0.0
150700.0,PA,Santo Ant�nio do Tau�,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,31038,N,0.632,0.598,0.1311,0.0437,0.0,2.0,2.0
211030.0,MA,Santo Ant�nio dos Lopes,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,14534,NE,0.5660000000000001,0.547,0.0074,0.0024666666666666674,0.0,1.0,1.0
220945.0,PI,Santo Ant�nio dos Milagres,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2155,NE,0.619,0.524,1.5571,0.5190333333333333,0.6204,1.0,1.0
431780.0,RS,Santo Augusto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13923,S,0.7390000000000001,0.753,0.9484,0.3161333333333333,0.0738,0.0,0.0
431790.0,RS,Santo Cristo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14300,S,0.738,0.746,1.0154,0.3384666666666667,0.1072,0.0,0.0
292880.0,BA,Santo Est�v�o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52413,NE,0.626,0.611,3.265000000000001,1.0883333333333336,0.9655,1.0,1.0
354830.0,SP,Santo Expedito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3086,SE,0.732,0.664,0.0,0.0,0.0,0.0,0.0
431795.0,RS,Santo Expedito do Sul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2343,S,0.732,0.679,1.0789,0.3596333333333333,0.1167,0.0,0.0
316060.0,MG,Santo Hip�lito,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3109,SE,0.657,0.6409999999999999,4.0493000000000015,1.3497666666666668,0.0388,1.0,1.0
412450.0,PR,Santo In�cio,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5431,S,0.7390000000000001,0.746,1.7588000000000004,0.5862666666666668,0.6598,1.0,1.0
220950.0,PI,Santo In�cio do Piau�,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3785,NE,0.613,0.5429999999999999,3.6762,1.2254,0.9969,1.0,1.0
354840.0,SP,Sant�polis do Aguape�,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4736,SE,0.74,0.68,1.0721,0.3573666666666667,0.0805,1.0,1.0
354850.0,SP,Santos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432957,SE,0.84,0.861,1.6741,0.5580333333333334,0.5231,1.0,1.0
316070.0,MG,Santos Dumont,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,46555,SE,0.741,0.688,0.47700000000000004,0.159,0.0052,1.0,1.0
231230.0,CE,S�o Benedito,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,46949,NE,0.611,0.562,1.1272,0.3757333333333333,0.1831,1.0,1.0
211040.0,MA,S�o Benedito do Rio Preto,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,18608,NE,0.541,0.468,0.0,0.0,0.0,2.0,2.0
261290.0,PE,S�o Benedito do Sul,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15717,NE,0.53,0.499,11.1306,3.7102,0.9643,1.0,1.0
251392.0,PB,S�o Bentinho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4492,NE,0.606,0.575,1.2836,0.4278666666666667,0.2131,0.0,0.0
211050.0,MA,S�o Bento,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44811,NE,0.602,0.525,2.6012,0.8670666666666667,0.6265999999999999,1.0,1.0
251390.0,PB,S�o Bento,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33796,NE,0.58,0.597,15.988,5.3293333333333335,0.9323,1.0,1.0
316080.0,MG,S�o Bento Abade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5220,SE,0.672,0.6509999999999999,1.0063,0.3354333333333333,0.0233,0.0,0.0
241160.0,RN,S�o Bento do Norte,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2778,NE,0.555,0.541,0.9182,0.30606666666666665,0.056,1.0,1.0
354860.0,SP,S�o Bento do Sapuca�,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10862,SE,0.72,0.7190000000000001,1.1448,0.3816,0.1641,0.0,0.0
421580.0,SC,S�o Bento do Sul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,83576,S,0.782,0.763,1.1932999999999998,0.3977666666666666,0.3657,1.0,1.0
172010.0,TO,S�o Bento do Tocantins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5256,N,0.605,0.595,2.1712,0.7237333333333332,0.0757,0.0,0.0
241170.0,RN,S�o Bento do Trair�,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4401,NE,0.595,0.526,1.7026,0.5675333333333333,0.703,1.0,1.0
261300.0,PE,S�o Bento do Una,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58956,NE,0.593,0.593,14.5884,4.8628,0.9338,0.0,0.0
421575.0,SC,S�o Bernardino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2386,S,0.677,0.653,0.9387,0.3129,0.0114,1.0,1.0
211060.0,MA,S�o Bernardo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28343,NE,0.5720000000000001,0.514,1.3137,0.4379,0.2771,0.0,0.0
354870.0,SP,S�o Bernardo do Campo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833240,SE,0.805,0.807,2.1937,0.7312333333333333,0.662,0.0,0.0
421590.0,SC,S�o Bonif�cio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2862,S,0.731,0.7290000000000001,1.3938,0.4646000000000001,0.3988,0.0,0.0
431800.0,RS,S�o Borja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60557,S,0.736,0.72,1.7338,0.5779333333333333,0.4295000000000001,0.0,0.0
270820.0,AL,S�o Br�s,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6953,NE,0.5720000000000001,0.5329999999999999,0.2496,0.08320000000000001,0.0,1.0,1.0
316090.0,MG,S�o Br�s do Sua�u�,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3721,SE,0.664,0.675,0.8904,0.2968,0.0177,0.0,0.0
220955.0,PI,S�o Braz do Piau�,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,4444,NE,0.596,0.5329999999999999,0.0,0.0,0.0,2.0,2.0
150710.0,PA,S�o Caetano de Odivelas,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,17970,N,0.585,0.552,0.018000000000000002,0.006000000000000001,0.0,2.0,2.0
354880.0,SP,S�o Caetano do Sul,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160275,SE,0.862,0.8909999999999999,1.4453,0.4817666666666667,0.3226,1.0,1.0
261310.0,PE,S�o Caitano,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37119,NE,0.591,0.583,3.2994000000000003,1.0998,1.31,1.0,1.0
421600.0,SC,S�o Carlos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11191,S,0.769,0.763,1.0726,0.3575333333333333,0.0521,0.0,0.0
354890.0,SP,S�o Carlos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249415,SE,0.805,0.7879999999999999,1.1577,0.3859,0.2357,0.0,0.0
412460.0,PR,S�o Carlos do Iva�,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6834,S,0.682,0.703,0.9917,0.3305666666666667,0.0389,0.0,0.0
280670.0,SE,S�o Crist�v�o,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89027,NE,0.662,0.624,4.3155,1.4385,0.9946,1.0,1.0
421605.0,SC,S�o Cristov�o do Sul,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,5499,S,0.665,0.667,0.0,0.0,0.0,1.0,1.0
292890.0,BA,S�o Desid�rio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33193,NE,0.579,0.584,9.0144,3.0048,0.8599,0.0,0.0
292895.0,BA,S�o Domingos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9042,NE,0.64,0.601,1.5715,0.5238333333333333,0.3187,0.0,0.0
521980.0,GO,S�o Domingos,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,12791,CO,0.597,0.5760000000000001,0.9134,0.30446666666666666,0.0,1.0,1.0
251396.0,PB,S�o Domingos,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3087,NE,0.5479999999999999,0.555,5.966,1.9886666666666668,0.9532,1.0,1.0
421610.0,SC,S�o Domingos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9457,S,0.765,0.769,1.0153,0.33843333333333336,0.0551,0.0,0.0
280680.0,SE,S�o Domingos,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11065,NE,0.588,0.5720000000000001,82.4674,27.48913333333333,1.2049,1.0,1.0
316095.0,MG,S�o Domingos das Dores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5630,SE,0.638,0.602,0.9391,0.3130333333333333,0.0024,0.0,0.0
150715.0,PA,S�o Domingos do Araguaia,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,25358,N,0.594,0.629,0.0,0.0,0.0,1.0,1.0
211065.0,MA,S�o Domingos do Azeit�o,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7363,NE,0.59,0.5760000000000001,1.0166,0.33886666666666665,0.1107,1.0,1.0
150720.0,PA,S�o Domingos do Capim,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,31837,N,0.532,0.509,0.0,0.0,0.0,2.0,2.0
251394.0,PB,S�o Domingos do Cariri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2581,NE,0.589,0.603,1.3478,0.44926666666666665,0.3721,0.0,0.0
211070.0,MA,S�o Domingos do Maranh�o,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,34368,NE,0.5820000000000001,0.5489999999999999,1.6979000000000002,0.5659666666666667,0.7565000000000001,1.0,1.0
320465.0,ES,S�o Domingos do Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8589,SE,0.682,0.679,0.6565,0.21883333333333327,0.0062,0.0,0.0
316100.0,MG,S�o Domingos do Prata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17393,SE,0.69,0.674,1.9742,0.6580666666666666,0.7234999999999999,0.0,0.0
431805.0,RS,S�o Domingos do Sul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3065,S,0.763,0.78,1.2765,0.4255,0.3397,0.0,0.0
292910.0,BA,S�o Felipe,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21069,NE,0.616,0.565,1.881,0.6269999999999999,0.4556,1.0,1.0
110148.0,RO,S�o Felipe D'Oeste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5280,N,0.649,0.615,3.996900000000001,1.3323000000000005,0.1796,0.0,0.0
292900.0,BA,S�o F�lix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14717,NE,0.639,0.5820000000000001,128.2967,42.765566666666665,0.958,1.0,1.0
211080.0,MA,S�o F�lix de Balsas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4609,NE,0.557,0.517,2.7209,0.9069666666666666,0.5236,0.0,0.0
316105.0,MG,S�o F�lix de Minas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3377,SE,0.62,0.589,1.1871999999999998,0.3957333333333333,0.1679,0.0,0.0
510785.0,MT,S�o F�lix do Araguaia,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11615,CO,0.6679999999999999,0.652,1.2981000000000005,0.4327000000000001,0.0677,1.0,1.0
292905.0,BA,S�o F�lix do Coribe,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15310,NE,0.639,0.601,21.0418,7.013933333333332,0.0275,1.0,1.0
220960.0,PI,S�o F�lix do Piau�,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2954,NE,0.61,0.5870000000000001,1.554,0.518,0.3125,1.0,1.0
172015.0,TO,S�o F�lix do Tocantins,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1572,N,0.574,0.55,0.1089,0.036300000000000006,0.0,1.0,1.0
150730.0,PA,S�o F�lix do Xingu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,124763,N,0.594,0.638,1.7896999999999998,0.5965666666666666,0.7609999999999999,1.0,1.0
241180.0,RN,S�o Fernando,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3573,NE,0.608,0.591,13.6496,4.5498666666666665,0.1277,1.0,1.0
330480.0,RJ,S�o Fid�lis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38626,SE,0.691,0.685,2.484,0.828,1.0531,0.0,0.0
316110.0,MG,S�o Francisco,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56163,SE,0.638,0.595,2.7025,0.9008333333333334,0.8299,1.0,1.0
251398.0,PB,S�o Francisco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3371,NE,0.58,0.56,1.0851,0.3617,0.1375,0.0,0.0
280690.0,SE,S�o Francisco,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3987,NE,0.5870000000000001,0.564,1.7572,0.5857333333333333,0.402,1.0,1.0
354900.0,SP,S�o Francisco,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2826,SE,0.723,0.705,1.4323,0.4774333333333334,0.2917,1.0,1.0
431810.0,RS,S�o Francisco de Assis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18471,S,0.675,0.6809999999999999,3.0078,1.0026,0.9171,1.0,1.0
220965.0,PI,S�o Francisco de Assis do Piau�,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,5731,NE,0.485,0.462,0.0,0.0,0.0,1.0,1.0
521990.0,GO,S�o Francisco de Goi�s,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6260,CO,0.6509999999999999,0.6579999999999999,13.9579,4.652633333333333,0.9713,1.0,1.0
330475.0,RJ,S�o Francisco de Itabapoana,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,42201,SE,0.639,0.618,0.1961,0.06536666666666667,0.0,1.0,1.0
316120.0,MG,S�o Francisco de Paula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6535,SE,0.66,0.66,1.1223,0.3740999999999999,0.1988,1.0,1.0
431820.0,RS,S�o Francisco de Paula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21633,S,0.685,0.701,0.1408,0.04693333333333333,0.0377,0.0,0.0
316130.0,MG,S�o Francisco de Sales,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6200,SE,0.688,0.711,2.1052,0.7017333333333333,0.9507,1.0,1.0
211085.0,MA,S�o Francisco do Brej�o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11652,NE,0.584,0.556,1.1483,0.38276666666666653,0.0,1.0,1.0
292920.0,BA,S�o Francisco do Conde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39338,NE,0.674,0.6409999999999999,3.1606,1.0535333333333332,0.928,1.0,1.0
316140.0,MG,S�o Francisco do Gl�ria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4889,SE,0.6629999999999999,0.647,0.2371,0.07903333333333333,0.0209,1.0,1.0
110149.0,RO,S�o Francisco do Guapor�,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19842,N,0.611,0.657,0.9332,0.31106666666666666,0.0414,0.0,0.0
211090.0,MA,S�o Francisco do Maranh�o,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,12201,NE,0.528,0.503,0.2424,0.0808,0.0,1.0,1.0
241190.0,RN,S�o Francisco do Oeste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4200,NE,0.628,0.581,1.1509999999999998,0.3836666666666666,0.1984,0.0,0.0
150740.0,PA,S�o Francisco do Par�,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,15833,N,0.608,0.5710000000000001,0.9917,0.3305666666666667,0.0,1.0,1.0
220970.0,PI,S�o Francisco do Piau�,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,6425,NE,0.57,0.557,4.6789,1.5596333333333332,0.9039,1.0,1.0
421620.0,SC,S�o Francisco do Sul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51677,S,0.762,0.74,1.0851000000000002,0.3617000000000001,0.1501,0.0,0.0
292925.0,BA,S�o Gabriel,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18798,NE,0.5920000000000001,0.55,37.8412,12.613733333333334,0.3569,1.0,1.0
431830.0,RS,S�o Gabriel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62061,S,0.6990000000000001,0.711,3.0273,1.0091,0.9328,0.0,0.0
130380.0,AM,S�o Gabriel da Cachoeira,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,44816,N,0.609,0.61,0.0,0.0,0.0,1.0,1.0
